corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_02_206,275,0,cnc_train_02_206_275_0,"While private bus operators are running only a limited number of services , many school managements have closed the institutions to mark their protest .","['While private bus operators are running only a limited number of services , <ARG1>many school managements have closed the institutions</ARG1> <ARG0><SIG0>to</SIG0> mark their protest</ARG0> .']",1
cnc,train_02_207,3120,0,cnc_train_02_207_3120_0,"According to sources , a large number of private buses remained off the road over the last couple of days .",[],0
cnc,train_02_208,3040,0,cnc_train_02_208_3040_0,"As more than 70 percent of the buses have been taken off the road , many passengers had to either postpone their travel or go by trains .","['<SIG0>As</SIG0> <ARG0>more than 70 percent of the buses have been taken off the road</ARG0> , <ARG1>many passengers had to either postpone their travel or go by trains</ARG1> .']",1
cnc,train_02_209,391,0,cnc_train_02_209_391_0,"Meanwhile , private school and college managements in Krishna district observed bandh on Thursday protesting against the alleged ‘ harassment ’ by RTA officials .","['Meanwhile , <ARG1>private school and college managements in Krishna district observed bandh on Thursday</ARG1> <ARG0><SIG0>protesting</SIG0> against the alleged ‘ harassment ’ by RTA officials</ARG0> .']",1
cnc,train_02_21,486,0,cnc_train_02_21_486_0,Curfew in Kashmir town for fourth day following clashes,['<ARG1>Curfew in Kashmir town for fourth day</ARG1> <SIG0>following</SIG0> <ARG0>clashes</ARG0>'],1
cnc,train_02_210,3343,0,cnc_train_02_210_3343_0,Police statistics say 16 extremists died in 18 exchanges of fire in just the six weeks from 14 December 2004 .,['Police statistics say <ARG1>16 extremists died</ARG1> in <ARG0>18 \x91\x91exchanges of fire\x92\x92 in just the six weeks from 14 December 2004</ARG0> .'],1
cnc,train_02_211,2872,0,cnc_train_02_211_2872_0,"The Naxalites , of course , have a counter-theory for these exchanges :",[],0
cnc,train_02_212,2083,0,cnc_train_02_212_2083_0,The police claimed they were killed while trying to blow up the local bus station .,['<ARG1>The police claimed they were killed</ARG1> <SIG0>while</SIG0> <ARG0>trying to blow up the local bus station</ARG0> .'],1
cnc,train_02_213,3013,0,cnc_train_02_213_3013_0,Protests erupted and Home Minister Jani Reddy declared there would be no more   encounters   .,[],0
cnc,train_02_214,276,0,cnc_train_02_214_276_0,"Curiously , no policeman has died in any of these exchanges of fire   .",[],0
cnc,train_02_215,951,0,cnc_train_02_215_951_0,"An intelligence source says the killing of seven policemen in Karnatakas Pavagada  the Kudremukh forest region in the state is Naxalite country  was courtesy a party from Anantapur , Andhra Pradesh .",[],0
cnc,train_02_216,977,0,cnc_train_02_216_977_0,"It actually had less to do with retaliating for the killing of the Maoists Karnataka state secretary Saket Rajan ,   says the official , than with arms .",[],0
cnc,train_02_217,23,0,cnc_train_02_217_23_0,"24th March 2016 05:23 AM THOOTHUKUDI : In recent days , particularly after the attack on Nadar Outfit leader , Subash Pannayar , police ‘ activism ’ in the form of torture has allegedly increased and the place that has been allegedly chosen for such torture is the shooting range on Vallanadu Hills .","['24th March 2016 05:23 AM THOOTHUKUDI : In recent days , particularly after <ARG0>the attack on Nadar Outfit leader , Subash Pannayar</ARG0> , <ARG1>police ‘ activism ’ in the form of torture has allegedly increased</ARG1> and the place that has been allegedly chosen for such torture is the shooting range on Vallanadu Hills .']",1
cnc,train_02_218,280,0,cnc_train_02_218_280_0,Engineering students clash at three places 12th February 2013 01:34 PM Three incidents of group clash among engineering college students over the membership drive of NSUI were reported in the City on Monday .,[],0
cnc,train_02_219,2655,0,cnc_train_02_219_2655_0,The clashes left at least six students and a security guard injured .,['<ARG0>The clashes</ARG0> <ARG1><SIG0>left</SIG0> at least six students and a security guard injured</ARG1> .'],1
cnc,train_02_22,1330,0,cnc_train_02_22_1330_0,"The curfew was imposed on December 20 after sectarian clashes broke out in Inderkoot area of Sumbal town , 40 km from here .","['<ARG1>The curfew was imposed on December 20</ARG1> after <ARG0>sectarian clashes broke out in Inderkoot area of Sumbal town , 40 km from here</ARG0> .']",1
cnc,train_02_220,245,0,cnc_train_02_220_245_0,One incident occurred in a private institute near Jagamara where two groups clashed over the membership issue .,[],0
cnc,train_02_221,2016,0,cnc_train_02_221_2016_0,"One group of students barged into the campus and allegedly smashed two buses , and as many cars and several bikes .",[],0
cnc,train_02_222,1266,0,cnc_train_02_222_1266_0,The clash left at least three students injured .,['<ARG0>The clash</ARG0> <ARG1><SIG0>left</SIG0> at least three students injured</ARG1> .'],1
cnc,train_02_223,2835,0,cnc_train_02_223_2835_0,This membership drive issue spilled over to the streets as another group took on its rivals near Keshari Talkies .,['<ARG1>This membership drive issue spilled over to the streets</ARG1> <SIG0>as</SIG0> <ARG0>another group took on its rivals near Keshari Talkies</ARG0> .'],1
cnc,train_02_224,2668,0,cnc_train_02_224_2668_0,The third incident occurred near Uttara where two groups of students of another engineering college clashed leaving four injured .,[],0
cnc,train_02_225,1659,0,cnc_train_02_225_1659_0,"When a security guard tried to intervene , he was brutally assaulted .","['When <ARG0>a security guard tried to intervene</ARG0> , <ARG1>he was brutally assaulted</ARG1> .']",1
cnc,train_02_226,1289,0,cnc_train_02_226_1289_0,"ANDHRA PRADESH Congress office in Vidyut Bhavan flayed June 17 , 2007 00:00 IST KADAPA : Members of the United Electricity Employees Union staged dharna before the Collectorate on Saturday decrying allotment of one acre of land on Vidyut Bhavan premises to the Congress office .","['ANDHRA PRADESH Congress office in Vidyut Bhavan flayed June 17 , 2007 00:00 IST KADAPA : <ARG1>Members of the United Electricity Employees Union staged dharna before the Collectorate on Saturday</ARG1> <ARG0><SIG0>decrying</SIG0> allotment of one acre of land on Vidyut Bhavan premises to the Congress office</ARG0> .']",1
cnc,train_02_227,1245,0,cnc_train_02_227_1245_0,CITU district general secretary A. Raghunatha Reddy also participated .,[],0
cnc,train_02_228,1290,0,cnc_train_02_228_1290_0,Two Limpopo women were targeted for wearing mini-skirts on the day the world celebrates women 's rights .,"[""<ARG1>Two Limpopo women were targeted</ARG1> <SIG0>for</SIG0> <ARG0>wearing mini-skirts on the day the world celebrates women 's rights</ARG0> .""]",1
cnc,train_02_229,3206,0,cnc_train_02_229_3206_0,The report said that a crowd of men shouted obscenities at the women and asked them to undress .,[],0
cnc,train_02_230,2239,0,cnc_train_02_230_2239_0,"This attack comes two weeks after Nwabisa Ngcukana , 25 , was undressed assaulted by taxi drivers and hawkers because she was wearing a mini-skirt at the Noord Street taxi rank in Johannesburg .","['This attack comes two weeks after <ARG1>Nwabisa Ngcukana , 25 , was undressed assaulted by taxi drivers and hawkers</ARG1> <SIG0>because</SIG0> <ARG0>she was wearing a mini-skirt at the Noord Street taxi rank in Johannesburg</ARG0> .']",1
cnc,train_02_231,1512,0,cnc_train_02_231_1512_0,Her story drew widespread condemnation with marches organised against taxi drivers ' actions .,[],0
cnc,train_02_232,3185,0,cnc_train_02_232_3185_0,"Commenting on International Women 's Day , Kwa-Zulu Natal premier Sibusiso Ndebele , denounced the earlier attack of Ngcukana on Saturday .",[],0
cnc,train_02_234,3244,0,cnc_train_02_234_3244_0,Strike-related events in Marikana in August last year didn ’ t necessarily have an impact on the rise .,[],0
cnc,train_02_235,931,0,cnc_train_02_235_931_0,"Forty-four people were killed during strike-related unrest at Lonmin 's platinum mining operations at Marikana , near Rustenburg in North West , last year .","[""<ARG1>Forty-four people were killed</ARG1> during <ARG0>strike-related unrest at Lonmin 's platinum mining operations at Marikana</ARG0> , near Rustenburg in North West , last year .""]",1
cnc,train_02_236,2119,0,cnc_train_02_236_2119_0,"On August 16 , 2012 , police shot dead 34 people , almost all striking mineworkers , while trying to disperse and disarm them .","['On August 16 , 2012 , <ARG1>police shot dead 34 people , almost all striking mineworkers</ARG1> , while <ARG0>trying to disperse and disarm them</ARG0> .']",1
cnc,train_02_237,1265,0,cnc_train_02_237_1265_0,"As the lekgotla continued in the Sandton Convention Centre , about 20 Economic Freedom Fighters gathered outside the centre singing struggle songs with posters in hand .",[],0
cnc,train_02_238,2009,0,cnc_train_02_238_2009_0,"Militants strike in Srinagar , four injured 16th March 2010 12:33 PM SRINAGAR : At least four persons , including two CRPF personnel , were injured when militants struck the Lal Chowk commercial hub of the city this morning , the fourth attack here within a week .","['Militants strike in Srinagar , four injured 16th March 2010 12:33 PM SRINAGAR : <ARG1>At least four persons , including two CRPF personnel , were injured</ARG1> when <ARG0>militants struck the Lal Chowk commercial hub of the city this morning</ARG0> , the fourth attack here within a week .']",1
cnc,train_02_239,251,0,cnc_train_02_239_251_0,"Militants made a dramatic appearance in Koker Bazar area of Lal Chowk and fired a volley of shots on CRPF personnel patrolling the area , injuring two of them , police said .","['<ARG0>Militants made a dramatic appearance in Koker Bazar area of Lal Chowk and fired a volley of shots on CRPF personnel patrolling the area</ARG0> , <ARG1><SIG0>injuring</SIG0> two of them</ARG1> , police said .']",1
cnc,train_02_24,181,0,cnc_train_02_24_181_0,"While two persons received bullet injuries , another man was injured in stone pelting .",[],0
cnc,train_02_240,1807,0,cnc_train_02_240_1807_0,Two civilians also received gun shot wounds in the firing .,['<ARG1>Two civilians also received gun shot wounds</ARG1> in <ARG0>the firing</ARG0> .'],1
cnc,train_02_242,1592,0,cnc_train_02_242_1592_0,The incident was the fourth in a series of attacks carried out by militants in the city within a week .,[],0
cnc,train_02_243,1213,0,cnc_train_02_243_1213_0,"On March 14 , militants attacked a CRPF patrol with grenades near a police station in downtown Srinagar , killing a jawan and injuring five others .","['On March 14 , <ARG0>militants attacked a CRPF patrol with grenades near a police station in downtown Srinagar</ARG0> , <ARG1><SIG0>killing</SIG0> a jawan and injuring five others</ARG1> .']",1
cnc,train_02_244,1185,0,cnc_train_02_244_1185_0,"Earlier on March 7 , militants shot dead a surrendered militant Aijaz Ahmad Dada outside his house at Bemina .",[],0
cnc,train_02_245,1236,0,cnc_train_02_245_1236_0,The incident was followed by the killing of special police officer Mohammad Arif Bhat by militants near Abu Baker Masjid in posh Jawahar Nagar locality on March 12 .,[],0
cnc,train_02_246,2501,0,cnc_train_02_246_2501_0,"Days after blasts , Patna to host another rally 30th October 2013 11:55 AM The Communist Party of India ( Marxist-Leninist ) is holding its rally here amid tight security Wednesday , barely three days after a string of explosions here left six dead and over 80 injured .",[],0
cnc,train_02_247,239,0,cnc_train_02_247_239_0,The serial blasts in Patna took place Sunday before Bharatiya Janata Party prime ministerial candidate Narendra Modi was to address a rally at the sprawling Gandhi Maidan .,[],0
cnc,train_02_248,375,0,cnc_train_02_248_375_0,""" An elaborate security arrangement have been made for the CPI ( M-L ) rally in Patna following three more bombs recovered in and around Gandhi Maidan Tuesday .","['"" <ARG1>An elaborate security arrangement have been made for the CPI ( M-L ) rally in Patna</ARG1> <SIG0>following</SIG0> <ARG0>three more bombs recovered in and around Gandhi Maidan Tuesday</ARG0> .']",1
